STORM_ID,NAME,ISO_TIME,LAT,LONG,STORM_DIR,STORM_SPEED,WMO_WIND,WMO_PRE,LANDFALL
1,STORM_0001,2020-01-04 12:00:00,31.616675119951882,142.6116001303503,350.5732109511954,15.46084544376158,65.60800071805947,981.6938065246618,936
1,STORM_0001,2020-01-04 15:00:00,32.028892887173555,142.54315988863402,335.8174609858227,12.6603842586758,44.237504555959234,992.761941172355,936
1,STORM_0001,2020-01-04 18:00:00,32.34103808230158,142.40299060011876,332.23691003228754,15.621825378375199,51.125430910929616,990.250524837966,936
1,STORM_0001,2020-01-04 21:00:00,32.71464511448981,142.2063174360724,351.8033869066389,12.145891818991412,34.15645039351877,987.0117971937515,936
1,STORM_0001,2020-01-05 00:00:00,33.03955909851089,142.15951622092865,346.6205603366686,14.46650746531136,28.34558473778943,1003.1805175843667,936
2,STORM_0002,2020-01-01 00:00:00,18.309698187745845,125.3353797417136,347.22628866449384,10.864904194324321,39.26015218463731,988.323322834748,998
2,STORM_0002,2020-01-01 03:00:00,18.5960767723554,125.27045428890032,353.47683724772304,4.08807788699879,31.550075300610185,999.7889533277595,998
2,STORM_0002,2020-01-01 06:00:00,18.705850061886135,125.25790224658815,7.400237143823387,8.704432410026728,50.42651132482001,993.8150887281713,998
2,STORM_0002,2020-01-01 09:00:00,18.93914546636524,125.28820301124146,30.392903692313528,7.098420116624447,26.380745898529167,1008.607698346236,998
2,STORM_0002,2020-01-01 12:00:00,19.10463003992524,125.38526468501456,45.54705897373739,9.419997317115389,35.03705302805275,997.2976061554433,998
2,STORM_0002,2020-01-01 15:00:00,19.28292849315559,125.56700084611342,27.49159171130247,8.817127878043602,58.62200778588999,982.3608698414215,998
2,STORM_0002,2020-01-01 18:00:00,19.49431998865154,125.67700486754852,22.427565175564833,8.393606254092875,58.22443251241992,983.4390448558152,998
2,STORM_0002,2020-01-01 21:00:00,19.704015546419004,125.76355318690511,42.62016574358476,10.90993603320855,49.931217218601546,985.9277402667947,998
2,STORM_0002,2020-01-02 00:00:00,19.920993182576787,125.96321533754563,11.958494712509705,8.143789736571195,63.12290005349838,976.486577637665,998
2,STORM_0002,2020-01-02 03:00:00,20.136318935396933,126.00882123410501,46.7662975114003,6.960184220707186,67.45301376600113,979.0158094847023,998
2,STORM_0002,2020-01-02 06:00:00,20.265171844105076,126.14587400290404,65.39700312108799,5.590662200341043,57.750338277021086,979.7242758227395,998
2,STORM_0002,2020-01-02 09:00:00,20.328078632411472,126.28325535991709,60.05142579115733,7.81103503682091,57.82927986284501,985.3335839821108,998
2,STORM_0002,2020-01-02 12:00:00,20.433469022254123,126.46617583130448,49.44291503795027,12.59767966031773,68.06421770187752,975.7562316707601,998
2,STORM_0002,2020-01-02 15:00:00,20.6548495225385,126.72485676585704,83.35405574944353,6.139420633919953,58.5142812710705,980.1374822025119,998
2,STORM_0002,2020-01-02 18:00:00,20.67405324493533,126.88967204829113,93.65560370432178,8.950096962003707,71.59732090539984,971.2534445676195,998
2,STORM_0002,2020-01-02 21:00:00,20.65863028242608,127.13107438340528,90.58270640396061,12.397569310205736,78.98752498125727,970.098957570482,998
2,STORM_0002,2020-01-03 00:00:00,20.655222636264064,127.46612649594395,98.18347990122611,10.198124033471247,76.03361865245662,977.5429574780737,998
2,STORM_0002,2020-01-03 03:00:00,20.615989200258127,127.73894486725388,108.1876341812318,8.788772930507054,79.3220164212293,968.4235171835863,998
2,STORM_0002,2020-01-03 06:00:00,20.541847614384086,127.96461191868832,93.62641889398708,8.50410261284885,74.07592816002354,964.6541309740983,998
2,STORM_0002,2020-01-03 09:00:00,20.52731003491946,128.1939923130572,117.17475416559577,3.508439279052027,103.92236294325032,965.5482141973564,998
2,STORM_0002,2020-01-03 12:00:00,20.484003947937726,128.2783482499136,111.67562704399114,9.061942845384369,81.73939615522768,966.1844999824415,998
2,STORM_0002,2020-01-03 15:00:00,20.393543352888365,128.50594746109002,121.92619147586936,8.755090168853501,79.70243411801293,971.0560882583967,998
2,STORM_0002,2020-01-03 18:00:00,20.268410311437226,128.70677740670044,112.57900773074576,9.12222957252412,84.2151226274651,968.5366867930471,998
2,STORM_0002,2020-01-03 21:00:00,20.173746951146647,128.9344265793079,129.27026387420986,11.318805676195566,80.97960348344256,970.6468277923947,998
2,STORM_0002,2020-01-04 00:00:00,19.980109972331054,129.17125540366462,150.1158324821126,8.884337844216198,88.59624557790133,965.2199540294748,998
2,STORM_0002,2020-01-04 03:00:00,19.771920051066907,129.2908933790938,155.23084079277885,8.527641001084232,101.2206425470756,958.8717392532269,998
2,STORM_0002,2020-01-04 06:00:00,19.56264641068622,129.3874547135846,139.97683133694838,10.401836465405065,87.27590230760474,969.4645533416934,998
2,STORM_0002,2020-01-04 09:00:00,19.347360878588656,129.56824912374154,126.99167043647694,9.053500648046716,87.66201152855422,960.8527008030666,998
2,STORM_0002,2020-01-04 12:00:00,19.200131649011194,129.76368801914222,154.467589981602,7.8956838356715195,93.71369043859096,956.3065224742797,998
2,STORM_0002,2020-01-04 15:00:00,19.00757478104299,129.85566667230103,168.87702351688284,11.775519694668398,98.93831722754278,964.5757844323737,998
2,STORM_0002,2020-01-04 18:00:00,18.695295833967062,129.91706342501223,182.37419597470938,11.516069148625176,116.76590305724531,949.1210384799977,998
2,STORM_0002,2020-01-04 21:00:00,18.384317898347007,129.90416988480033,169.95801729124597,10.610021420906293,107.08266219657399,960.3370453997915,998
2,STORM_0002,2020-01-05 00:00:00,18.101953613256338,129.95417168559885,201.74996739964536,9.065829941853812,102.3260817254941,953.9350178798356,998
2,STORM_0002,2020-01-05 03:00:00,17.874374387144066,129.86337693097542,209.92463981118817,8.370000281838601,93.04687297645621,961.7428140567307,998
2,STORM_0002,2020-01-05 06:00:00,17.67831679083311,129.7505265926762,187.8367556992709,7.584216026561524,88.95650555820151,958.6927675806445,998
2,STORM_0002,2020-01-05 09:00:00,17.475252363747607,129.722577502742,192.1468207973676,12.941016347152061,99.6146159525427,964.8222129073673,998
2,STORM_0002,2020-01-05 12:00:00,17.133325664056027,129.6489824622112,217.48637358845485,12.711359252981605,72.60835513072286,967.5464068582058,998
2,STORM_0002,2020-01-05 15:00:00,16.86071919439499,129.43990714795967,203.3913348196246,8.103630531277627,85.38140286834104,965.0744108017993,998
2,STORM_0002,2020-01-05 18:00:00,16.659702139031168,129.35295539196656,219.33594627417767,9.113680905747255,79.22326495144331,959.5106236393405,998
2,STORM_0002,2020-01-05 21:00:00,16.4691910621918,129.19682418514194,212.9284558033559,7.944612817631672,82.04533466418087,963.3289953713569,998
2,STORM_0002,2020-01-06 00:00:00,16.28896644794728,129.08010464380817,223.66336390646435,6.781115347285651,81.322451645807,963.9733175352834,998
2,STORM_0002,2020-01-06 03:00:00,16.156384873318036,128.95356903328093,225.79666772200966,6.425721862278545,79.11015433462475,966.1126839829257,998
2,STORM_0002,2020-01-06 06:00:00,16.035302252893914,128.8290715301447,249.0678426667543,9.85479065764262,78.01115873751841,967.0069931445219,998
2,STORM_0002,2020-01-06 09:00:00,15.940146986747052,128.5803035584446,249.51948876744876,10.424491902954097,78.20107767040341,978.9179704421329,998
2,STORM_0002,2020-01-06 12:00:00,15.841568269759138,128.31636915682665,256.02494460931956,10.870304559392892,76.17436383277914,975.2911403498953,998
2,STORM_0002,2020-01-06 15:00:00,15.770617662825309,128.03127310367395,249.1750448161654,8.126293397831235,76.39686134127541,973.5120667371492,998
2,STORM_0002,2020-01-06 18:00:00,15.692536262287865,127.82599174872139,267.9332610865753,11.243875908814282,56.718030217329755,976.7687221532836,998
2,STORM_0002,2020-01-06 21:00:00,15.681576954604967,127.52230089085913,270.8671549821711,7.594362860649902,102.80994047740975,961.1736278571458,998
2,STORM_0002,2020-01-07 00:00:00,15.684683281316115,127.3170713476963,273.5024057964127,8.012151578089105,62.29515136161794,979.003127625767,998
2,STORM_0002,2020-01-07 03:00:00,15.697912090700665,127.10093116512462,281.11981932621256,8.129691834869798,62.42976785738162,985.5065389474821,998
2,STORM_0002,2020-01-07 06:00:00,15.740287866904858,126.88533481166938,299.55933534079605,9.547158084126577,49.813209179245526,987.7859111935724,998
2,STORM_0002,2020-01-07 09:00:00,15.86758106324611,126.66088750443777,306.9713958446817,11.78265232818158,68.63458110874184,982.7948242220581,998
2,STORM_0002,2020-01-07 12:00:00,16.059102102724733,126.40646632997853,297.6766998676473,10.299296063924233,52.54708304642562,985.1877857575657,998
2,STORM_0002,2020-01-07 15:00:00,16.188394997721584,126.15995613394212,316.15248529684806,7.864243301283041,48.80492054406682,986.0849844230851,998
2,STORM_0002,2020-01-07 18:00:00,16.34168100101465,126.01271592944278,306.3048065341886,10.341385566397664,50.95127570827151,993.1165602238777,998
2,STORM_0002,2020-01-07 21:00:00,16.507165749490802,125.78747534882704,301.3889533061037,11.550559696696292,45.89989481369316,978.0701389202333,998
2,STORM_0002,2020-01-08 00:00:00,16.669761747287904,125.52098482117151,322.37875156348866,8.533874152229055,40.516809546776145,981.3347107680356,998
2,STORM_0002,2020-01-08 03:00:00,16.852447386126144,125.38018997932393,325.6306778415711,10.994763907504458,55.52695428570315,982.5200561013447,998
2,STORM_0002,2020-01-08 06:00:00,17.09772448680243,125.21243807252617,336.21704716074873,8.988661859501109,33.444693053567256,986.1731835470991,998
2,STORM_0002,2020-01-08 09:00:00,17.320031025780136,125.11446820506842,335.1111718530104,8.721783551524673,54.31627839797088,986.6283819198883,998
2,STORM_0002,2020-01-08 12:00:00,17.533862307858087,125.01526170175758,348.90847301473235,8.482524698102461,30.064446040834092,997.0281326649131,998
2,STORM_0002,2020-01-08 15:00:00,17.758837461084397,124.97115788089015,353.82312170405027,4.266027199301451,33.592102005141115,989.7486771104599,998
2,STORM_0002,2020-01-08 18:00:00,17.87346612686753,124.95875202504642,355.4692162969486,7.436369258725435,39.618654311753595,989.1379981423582,998
3,STORM_0003,2020-01-01 00:00:00,27.73093530613568,156.4718559503353,260.2949960072553,14.225250094982703,32.29382049874661,1001.4562902307119,933
3,STORM_0003,2020-01-01 03:00:00,27.66612373396329,156.09289192368095,256.82165156717593,16.14341608539309,35.88642056937627,981.9239008323148,933
3,STORM_0003,2020-01-01 06:00:00,27.566652826573055,155.6680735117147,260.40564792894793,13.580135048037942,44.95932256846044,984.3091763235498,933
3,STORM_0003,2020-01-01 09:00:00,27.505479254234082,155.30617668679457,258.22179767695707,12.060525922060913,43.89958125975942,992.2583706489457,933
3,STORM_0003,2020-01-01 12:00:00,27.43894308132351,154.98707957988518,259.3157449520366,14.302947612463921,46.912084164511334,984.8338711887205,933
3,STORM_0003,2020-01-01 15:00:00,27.367275036865824,154.60721502371462,252.62724614994295,12.342971612663574,18.32731598257014,997.8852321771868,933
3,STORM_0003,2020-01-01 18:00:00,27.267668262149627,154.28883893778868,257.98528791843194,14.21039214634028,51.15937507090427,986.1586801757729,933
3,STORM_0003,2020-01-01 21:00:00,27.18772027059686,153.9131875355201,247.49571549743493,12.969371133386067,39.358818224712124,984.2790733093473,933
3,STORM_0003,2020-01-02 00:00:00,27.053556501532633,153.5893560391044,257.4588310650669,15.635572813547077,62.173606096239055,979.004351937566,933
3,STORM_0003,2020-01-02 03:00:00,26.96179637060329,153.1768557219088,258.29700685705063,11.655787051391032,55.32939663550394,984.472181909602,933
3,STORM_0003,2020-01-02 06:00:00,26.897897944182375,152.86838304451464,251.46785621216367,14.269152938366009,59.191852405734544,984.5318591714805,933
3,STORM_0003,2020-01-02 09:00:00,26.77532336349674,152.50272809715977,263.2001260905466,9.736876812788486,59.568807752343204,975.9379576841253,933
3,STORM_0003,2020-01-02 12:00:00,26.744164888459462,152.24142038448664,249.33101897902043,11.017978285381146,92.1048661449611,966.9951164085817,933
3,STORM_0003,2020-01-02 15:00:00,26.639056842345468,151.96280392589279,267.9810986474149,14.741241717836639,62.58156838991525,976.8003598216721,933
3,STORM_0003,2020-01-02 18:00:00,26.625021114594624,151.5646392979531,261.3368397055877,13.95805724474604,66.53427215060897,969.1828980717995,933
3,STORM_0003,2020-01-02 21:00:00,26.568198537687824,151.1916985162779,274.83346474132986,12.800745493114356,71.35799568355841,974.8876744777474,933
3,STORM_0003,2020-01-03 00:00:00,26.59734958909131,150.84696274110752,257.181015857831,13.328502653210935,89.79254978424113,964.4809827094473,933
3,STORM_0003,2020-01-03 03:00:00,26.517424831242423,150.49571134548472,252.58110660774736,12.759757248842746,74.58675141667013,979.8261189778992,933
3,STORM_0003,2020-01-03 06:00:00,26.414189622402326,150.1666676682788,264.250254128074,13.298094838661566,68.75110299026898,969.4949871876659,933
3,STORM_0003,2020-01-03 09:00:00,26.378182820786638,149.8090678945938,258.4702751123089,13.75569077644253,80.0999256528933,967.5491892525172,933
3,STORM_0003,2020-01-03 12:00:00,26.303873727951345,149.44479447202536,255.43066263849292,13.036256917312075,62.32622263311549,973.3302555395936,933
3,STORM_0003,2020-01-03 15:00:00,26.21524429045054,149.10379279278644,255.2594045771494,15.498051227703808,80.32340204224916,970.7406396880315,933
3,STORM_0003,2020-01-03 18:00:00,26.10866661611667,148.69871238815318,259.5273725590411,15.678877849121491,103.39500483887227,958.0149827365893,933
3,STORM_0003,2020-01-03 21:00:00,26.031642745867053,148.28201787851853,256.01723509843896,11.755378632148586,90.66629085226526,962.4966878022493,933
3,STORM_0003,2020-01-04 00:00:00,25.954873765720745,147.97371926776657,261.1627958511773,13.923664472770376,101.30262729606554,965.645104909148,933
3,STORM_0003,2020-01-04 03:00:00,25.897061395549095,147.6018713125898,267.709004411387,13.332371624615082,108.68694540626423,953.8982263776968,933
3,STORM_0003,2020-01-04 06:00:00,25.882657114932133,147.24182496331005,264.3196937223012,15.206063152151657,110.08415969942992,955.4282693562427,933
3,STORM_0003,2020-01-04 09:00:00,25.841979776879825,146.83286831328988,255.0528679844317,10.293987962069014,97.2919356170967,969.0190949026976,933
3,STORM_0003,2020-01-04 12:00:00,25.770220204401816,146.56406607057502,256.8454342975658,14.653298008720077,103.8241293898047,956.6695042004618,933
3,STORM_0003,2020-01-04 15:00:00,25.680091027060847,146.17842307890345,264.97638299198377,7.26572334883896,80.84942028954131,964.997128373437,933
3,STORM_0003,2020-01-04 18:00:00,25.66289554175594,145.98280649941606,254.29608369004922,13.755570740171759,93.66960879976979,965.1351484609902,933
3,STORM_0003,2020-01-04 21:00:00,25.562269360196847,145.62491136530844,261.3750662750486,11.182835699508669,76.27977779346526,973.8417095133067,933
3,STORM_0003,2020-01-05 00:00:00,25.516943933206342,145.3260905167733,255.24349843615397,9.942094747064026,95.86728899926096,969.041865032881,933
3,STORM_0003,2020-01-05 03:00:00,25.448501563905754,145.06624794774015,266.18046325287946,13.457060280749408,90.10547480588288,971.7966037138681,933
3,STORM_0003,2020-01-05 06:00:00,25.42427371718693,144.7033514714621,255.187579854269,15.304400205908152,84.29242387989363,972.4223463217661,933
3,STORM_0003,2020-01-05 09:00:00,25.318526378678964,144.30346486983328,259.3251239087658,15.675558257295972,81.46600685618459,961.8471012745706,933
3,STORM_0003,2020-01-05 12:00:00,25.240048718486573,143.8871330086558,265.65429196595977,11.187983355855744,89.45365902551607,964.8219560800403,933
3,STORM_0003,2020-01-05 15:00:00,25.217136268924328,143.58562441620583,264.2747137303747,15.352582067533497,78.91681435853832,973.0842694088665,933
3,STORM_0003,2020-01-05 18:00:00,25.17574285018175,143.1727596089763,260.50780189034896,9.05539532523781,73.49099449667433,967.6741818713033,933
3,STORM_0003,2020-01-05 21:00:00,25.135381900067852,142.93137016420593,259.25059452311444,10.797159745033536,58.15048058773925,988.9494322148998,933
3,STORM_0003,2020-01-06 00:00:00,25.080954339428683,142.64467571062335,263.7418957450071,13.074759667911659,69.53999419479793,973.990422773886,933
3,STORM_0003,2020-01-06 03:00:00,25.042434161326458,142.29340959566923,261.2440406842838,11.730936104702359,75.32201801329497,971.073556788282,933
3,STORM_0003,2020-01-06 06:00:00,24.99417049526688,141.9800522968994,256.29542382523,13.126470874769653,57.165454777666966,983.0606843586489,933
3,STORM_0003,2020-01-06 09:00:00,24.910120019841397,141.63538302974445,255.70784585781917,14.02009204343764,72.92929615834554,969.9387434867864,933
3,STORM_0003,2020-01-06 12:00:00,24.816577087683633,141.26818941295974,257.7417815179103,14.005706263870811,54.1029649117244,985.2701203482711,933
3,STORM_0003,2020-01-06 15:00:00,24.73620786195856,140.89828710406456,261.17165310764483,15.249568390388575,50.09394569299704,980.2391509523491,933
3,STORM_0003,2020-01-06 18:00:00,24.67295317151207,140.4910195306625,256.85677185656743,11.147540158705766,59.49113588662881,974.4456755558035,933
3,STORM_0003,2020-01-06 21:00:00,24.604445185594436,140.1976269127479,270.0597408956496,15.674900560947469,51.664219234464674,988.5048628477575,933
3,STORM_0003,2020-01-07 00:00:00,24.604886910705503,139.77398118192917,250.2106494828322,18.129791500599083,43.32862310876434,987.7332013761211,933
3,STORM_0003,2020-01-07 03:00:00,24.438992931760513,139.31292406468123,249.11499236844398,14.055619447281757,35.85963535230584,992.5784611316773,933
3,STORM_0003,2020-01-07 06:00:00,24.303567594007525,138.95800151962277,255.67328663976346,10.92755696793928,36.57176959775844,992.8430553715484,933
3,STORM_0003,2020-01-07 09:00:00,24.230485635868696,138.6718470590535,251.98720394004204,11.585421495752813,48.94042612033709,998.5421863142029,933
4,STORM_0004,2020-01-01 00:00:00,18.697560151283113,142.21974729577605,259.8191963060927,16.49594447096417,36.50575049364293,996.2624155868632,932
4,STORM_0004,2020-01-01 03:00:00,18.618756355445804,141.7809307040221,262.74213457152536,18.248471228478753,41.14127638273799,996.0568629072374,932
4,STORM_0004,2020-01-01 06:00:00,18.556447617230994,141.29168050212277,260.8223392350465,14.49038672038303,70.34463238185079,965.702795074269,932
4,STORM_0004,2020-01-01 09:00:00,18.49398375139317,140.90506189615922,257.9610735299296,15.178710754998225,77.94020558770849,980.0641916268783,932
4,STORM_0004,2020-01-01 12:00:00,18.408418408683982,140.50384913873842,269.1244078746652,15.77144913390635,81.4046371812749,971.1394414285675,932
4,STORM_0004,2020-01-01 15:00:00,18.401904642188427,140.077643529287,266.54108400796986,16.792157220871427,60.933905715338916,978.2741537726987,932
4,STORM_0004,2020-01-01 18:00:00,18.374523073717857,139.6246281987666,260.60656718935843,17.649749756015172,69.3862837020396,975.1495012979617,932
4,STORM_0004,2020-01-01 21:00:00,18.29666722210273,139.1540043592441,269.2023871199485,10.499260321177552,75.09887247921195,976.0392572936889,932
4,STORM_0004,2020-01-02 00:00:00,18.292717082189693,138.87026806211531,267.3895814977301,16.30302357655229,76.36491495955386,976.7472844367966,932
4,STORM_0004,2020-01-02 03:00:00,18.272649101199896,138.43010303498153,269.11059917785514,15.831694488301478,81.24118640270417,977.7722766203917,932
4,STORM_0004,2020-01-02 06:00:00,18.26600734195434,138.00227095112152,251.03463177705999,15.052741259029844,97.51550264317248,966.7049378464552,932
4,STORM_0004,2020-01-02 09:00:00,18.133788705831858,137.61752484188318,264.2669932110877,15.535572712440773,78.32467215300295,967.8815858272867,932
4,STORM_0004,2020-01-02 12:00:00,18.091845614625928,137.19974466041867,269.3948082605477,15.175881080348322,92.442801070968,960.0100612402073,932
4,STORM_0004,2020-01-02 15:00:00,18.087513355012227,136.78960859245157,265.8686373069494,15.35531389796613,94.73834681274158,954.2139159284151,932
4,STORM_0004,2020-01-02 18:00:00,18.057614726598676,136.3756785094836,253.58792597542953,16.448112845302028,86.74842844802238,977.1512189726614,932
4,STORM_0004,2020-01-02 21:00:00,17.93201177654835,135.94924808993494,251.34715159589297,14.832415861330805,95.88129438696123,960.2336881175405,932
4,STORM_0004,2020-01-03 00:00:00,17.8037982191965,135.56942848175458,256.1340398731346,14.516910779668478,81.52203065357905,967.8053761991101,932
4,STORM_0004,2020-01-03 03:00:00,17.709771289667888,135.1885129698159,271.41441260404133,16.588641051775433,98.97186203673238,963.0489507107745,932
4,STORM_0004,2020-01-03 06:00:00,17.720837997895458,134.74030792395322,267.22407914636534,10.832837853471844,79.81256264566056,976.6293957929232,932
4,STORM_0004,2020-01-03 09:00:00,17.70665868948024,134.44787207607635,258.79608804270754,19.95771278839824,93.41033010910618,960.9491813648096,932
4,STORM_0004,2020-01-03 12:00:00,17.601853011685805,133.9187543319965,259.13894956122243,14.405554773950076,67.98977196707631,969.8421686956174,932
4,STORM_0004,2020-01-03 15:00:00,17.528490634923262,133.53638923633036,263.79882305861923,13.520673471966147,76.03733016190222,975.1217284035502,932
4,STORM_0004,2020-01-03 18:00:00,17.489017658333047,133.17310381558227,253.3487451305346,19.53240367131569,70.85037865843795,978.3233007780054,932
4,STORM_0004,2020-01-03 21:00:00,17.337749467002972,132.66733776040004,257.86144114874037,17.67752469560525,72.69250592579209,973.1607050420805,932
4,STORM_0004,2020-01-04 00:00:00,17.237285445929384,132.2002488508778,271.66437945269604,16.520895728484888,68.55071514738188,977.1896864626024,932
4,STORM_0004,2020-01-04 03:00:00,17.250254267004618,131.75392653376295,264.58237482073855,13.09010192338947,56.56768023929649,978.0412843740654,932
4,STORM_0004,2020-01-04 06:00:00,17.216851666268358,131.40172037103062,257.4227756275658,19.920972827590973,46.43372609080509,981.76662779972,932
4,STORM_0004,2020-01-04 09:00:00,17.09961120217723,130.87623558214372,259.85910901590984,13.831866000815186,58.62455896767698,977.209316795329,932
5,STORM_0005,2020-01-01 00:00:00,11.986810685251452,152.8956437178513,269.6991394509557,18.391081094583182,49.36380134616622,984.3550671331129,924
5,STORM_0005,2020-01-01 03:00:00,11.984200651335259,152.3985943247209,272.27166269111035,13.27154885067656,39.60016277648481,999.9646413817551,924
5,STORM_0005,2020-01-01 06:00:00,11.99841828469083,152.0401857024876,267.744652777851,13.76914480293622,45.8166193336629,986.5046388314443,924
5,STORM_0005,2020-01-01 09:00:00,11.983773470556455,151.66833492461137,278.91383345061655,13.267400336114846,57.730660663321,984.1795919008017,924
5,STORM_0005,2020-01-01 12:00:00,12.039334802308833,151.3140872734277,284.1891161137279,7.431563232065275,54.99794874163164,974.2228288283337,924
5,STORM_0005,2020-01-01 15:00:00,12.088568552398657,151.11936185214316,286.46320163135823,16.44853669149684,45.73760887411449,985.8222919512292,924
5,STORM_0005,2020-01-01 18:00:00,12.214555221903368,150.69303269787525,274.00644294947006,15.970405507869415,58.95027885272073,989.1665074764713,924
5,STORM_0005,2020-01-01 21:00:00,12.244712807680463,150.26245494037445,284.1375420294739,13.984442317627451,61.682067826028366,983.2489265832726,924
5,STORM_0005,2020-01-02 00:00:00,12.337029195197386,149.89594455971877,262.6231380175466,13.670229867396833,63.29953556272035,981.9773263544287,924
5,STORM_0005,2020-01-02 03:00:00,12.289591607751527,149.52953692039944,278.12298394125963,11.422073088030473,67.073506749197,971.0490439810599,924
5,STORM_0005,2020-01-02 06:00:00,12.333211073743268,149.22392945903837,260.74737787412516,14.953786919326799,75.79061572694671,974.4401468564945,924
5,STORM_0005,2020-01-02 09:00:00,12.268227681059676,148.82503153106288,293.02928421945813,12.169478175747962,58.68885857228745,980.305421829816,924
5,STORM_0005,2020-01-02 12:00:00,12.39689575570667,148.52233877550754,276.5249970029409,11.814950522815675,75.20150846512205,969.3412200364161,924
5,STORM_0005,2020-01-02 15:00:00,12.433182559334304,148.2050842436645,261.6399471664317,12.617188574768292,67.63624833296143,977.3401161915739,924
5,STORM_0005,2020-01-02 18:00:00,12.38360271565008,147.8677026866435,273.43965241759344,15.722804904637917,98.03866067267866,964.3775765287203,924
5,STORM_0005,2020-01-02 21:00:00,12.40909796892501,147.443527525049,264.4897381801668,16.50993395411389,100.75720450373765,959.7153503046708,924
5,STORM_0005,2020-01-03 00:00:00,12.366250661456137,146.99937504352164,293.2292616033553,12.396191680262456,69.3375406515041,971.52980748114,924
